poke,teammate,val
Venomoth,Starmie,-0.20600989999999997
Venomoth,Hypno,0.05253027272727273
Venomoth,Nidorino,0.017935518181818183
Venomoth,Venusaur,0.02660541818181818
Venomoth,Alakazam,-0.31742052727272724
Venomoth,Tentacruel,-0.0012538909090909094
Venomoth,Weezing,0.13025523636363637
Venomoth,Raichu,-0.030680663636363636
Venomoth,Golem,-0.15917595454545455
Venomoth,Electrode,-0.026524890909090913
Venomoth,Tauros,-0.4439274454545455
Venomoth,Drowzee,0.00879530909090909
Venomoth,Gengar,-0.18247645454545458
Venomoth,Mr. Mime,0.06038516363636364
Venomoth,Jolteon,-0.18425889090909092
Venomoth,Pidgeot,0.12902825454545455
Venomoth,Dugtrio,0.018432636363636363
Venomoth,Zapdos,0.001961463636363641
Venomoth,Vaporeon,0.14639496363636362
Venomoth,Scyther,0.034173745454545455
Venomoth,Chansey,-0.48977609090909086
Venomoth,Nidorina,0.01803401818181818
Venomoth,Parasect,0.07492158181818183
Venomoth,Poliwrath,0.01922073636363636
Venomoth,Rhydon,-0.13116432727272728
Venomoth,Clefable,0.017004036363636368
Venomoth,Golduck,0.029368536363636365
Venomoth,Meowth,0.00800720909090909
Venomoth,Snorlax,-0.4901432818181818
Venomoth,Victreebel,0.13979396363636362
Venomoth,Butterfree,0.06538737272727273
Venomoth,Kabutops,0.028235536363636363
Pidgeotto,Eevee,0.10551725714285713
Pidgeotto,Charizard,0.13251228571428572
Pidgeotto,Kadabra,0.06842367142857143
Pidgeotto,Lickitung,0.03226598571428572
Pidgeotto,Rhydon,-0.13246302857142858
Pidgeotto,NidoranF,0.03566498571428572
Pidgeotto,Lapras,-0.1435468142857143
Pidgeotto,Tangela,0.031083785714285717
Pidgeotto,Beedrill,0.02758618571428571
Pidgeotto,Flareon,0.09556645714285715
Pidgeotto,Nidoking,0.02975367142857143
Pidgeotto,Jynx,-0.09413791428571429
Pidgeotto,Raticate,0.10305415714285715
Pidgeotto,Wigglytuff,0.027241385714285714
Pidgeotto,Charmeleon,0.07034487142857143
Pidgeotto,Zubat,0.03536948571428571
Pidgeotto,Bulbasaur,0.31669947142857147
Pidgeotto,Gengar,-0.29221671428571433
Pidgeotto,Haunter,0.06822657142857143
Pidgeotto,Wartortle,0.07014777142857143
Pidgeotto,Starmie,-0.2345813285714286
Pidgeotto,Shellder,0.03566498571428572
Pidgeotto,Venusaur,-0.05586211428571429
Pidgeotto,Alakazam,-0.4187192285714286
Pidgeotto,Clefable,0.016354685714285718
Pidgeotto,Pikachu,0.40054182857142856
Pidgeotto,Ivysaur,0.034187185714285716
Pidgeotto,Squirtle,0.3533004571428572
Pidgeotto,Graveler,0.06985217142857143
Pidgeotto,Charmander,0.07024627142857143
Pidgeotto,Pidgeot,0.04591137142857143
Pidgeotto,Rattata,0.10650245714285714
Pidgeotto,Gyarados,0.024433471428571434
Pidgeotto,Chansey,-0.46315271428571425
Pidgeotto,Abra,0.03527098571428571
Pidgeotto,Kingler,0.10098525714285714
Pidgeotto,Muk,0.027980285714285714
Pidgeotto,Golem,-0.1689162142857143
Pidgeotto,Raichu,0.004384271428571428
Pidgeotto,Pidgey,0.07118227142857143
Pidgeotto,empty,0.0
Pidgeotto,Machop,0.03561578571428571
Pidgeotto,Slowbro,-0.07379312857142854
Pidgeotto,Butterfree,0.2426601
Pidgeotto,Exeggcute,0.03522168571428571
Drowzee,Charizard,0.5134646666666667
Drowzee,Exeggutor,0.15287356666666665
Drowzee,Pidgeot,0.14114946666666667
Drowzee,Nidoking,0.12499176666666667
Drowzee,Wartortle,0.6653858666666667
Drowzee,Starmie,-0.13934323333333332
Drowzee,Farfetch'd,0.16459766666666667
Drowzee,Chansey,-0.33220033333333326
Drowzee,Venomoth,0.16183906666666667
Drowzee,Venusaur,0.5750902666666667
Drowzee,Machamp,0.13883416666666668
Drowzee,Beedrill,0.15853856666666666
Drowzee,Golduck,0.15967156666666668
Drowzee,Gengar,0.5054023333333333
Ekans,Eevee,0.1983744
Ekans,Charmander,0.1988177
Ekans,Meowth,0.3989163
Ekans,Poliwrath,0.1828571
Ekans,Farfetch'd,0.397931
Ekans,Ninetales,0.3769458
Ekans,Chansey,-0.2988669999999999
Ekans,Machamp,0.37216750000000004
Ekans,Bulbasaur,0.1952709
Ekans,Koffing,0.19985219999999998
Ekans,Vulpix,0.1995567
Ekans,Pikachu,0.37197040000000003
Ekans,Krabby,0.39945810000000004
Ekans,Golbat,0.1971921
Ekans,Squirtle,0.3961576
Ekans,Goldeen,0.19975369999999998
Ekans,Kabuto,0.199803
Ekans,Fearow,0.1974877
Kangaskhan,Charizard,-0.07111244776119405
Kangaskhan,Exeggutor,-0.02498712985074631
Kangaskhan,Moltres,0.029480205970149248
Kangaskhan,Blastoise,0.02457683880597014
Kangaskhan,Staryu,0.0028939432835820896
Kangaskhan,Arbok,0.004888629850746269
Kangaskhan,Rhyhorn,0.01011032985074627
Kangaskhan,Primeape,0.004888629850746269
Kangaskhan,Lapras,-0.16433572686567163
Kangaskhan,Magmar,0.006760529850746269
Kangaskhan,Porygon,0.020749902985074627
Kangaskhan,Ditto,0.006242916417910449
Kangaskhan,Electrode,0.03154837910447761
Kangaskhan,Vaporeon,0.0014153164179104474
Kangaskhan,Beedrill,-0.004396756716417912
Kangaskhan,Slowbro,-0.10790826716417908
Kangaskhan,Onix,-0.004396756716417912
Kangaskhan,Hitmonchan,0.016328959701492538
Kangaskhan,Kingler,0.012499116417910447
Kangaskhan,Jynx,-0.12238951343283583
Kangaskhan,Golem,-0.10015288805970148
Kangaskhan,Sandslash,2.4286567164179863e-05
Kangaskhan,Cloyster,0.0039967417910447695
Kangaskhan,Scyther,-0.0075494567164179115
Kangaskhan,Aerodactyl,0.0012550597014925353
Kangaskhan,Farfetch'd,0.005393686567164179
Kangaskhan,Ninetales,-0.0006661402985074609
Kangaskhan,Dragonair,0.01034407313432836
Kangaskhan,Dragonite,-0.07021319104477611
Kangaskhan,Machamp,0.01321227611940299
Kangaskhan,Raticate,0.003373986567164179
Kangaskhan,Wigglytuff,-0.0010102134328358213
Kangaskhan,Dodrio,0.011660889552238806
Kangaskhan,Rapidash,-0.003805556716417911
Kangaskhan,Gengar,-0.09658771641791046
Kangaskhan,Mr. Mime,0.00421148656716418
Kangaskhan,Nidoking,0.0292206223880597
Kangaskhan,Magikarp,0.0028446432835820897
Kangaskhan,Articuno,0.04813619552238806
Kangaskhan,Haunter,0.004260686567164179
Kangaskhan,Starmie,-0.1045173626865672
Kangaskhan,Hypno,0.04696717910447761
Kangaskhan,Venusaur,-0.03187490746268658
Kangaskhan,Alakazam,-0.33343138208955225
Kangaskhan,Tentacruel,0.004580573134328357
Kangaskhan,Weezing,0.016279659701492536
Kangaskhan,Raichu,0.022507938805970146
Kangaskhan,Pikachu,-0.0019101970149253743
Kangaskhan,Tauros,-0.05444304925373137
Kangaskhan,Pinsir,-0.00045585671641791
Kangaskhan,Graveler,0.005886286567164179
Kangaskhan,Persian,0.11201233134328359
Kangaskhan,Jolteon,-0.07394681492537315
Kangaskhan,Pidgeot,-0.006860483582089552
Kangaskhan,Dugtrio,0.04550183582089552
Kangaskhan,Hitmonlee,0.022325576119402984
Kangaskhan,Magneton,0.0001720865671641788
Kangaskhan,Gyarados,-0.028338383582089552
Kangaskhan,Tangela,0.002832186567164179
Kangaskhan,Chansey,0.004864343283582163
Kangaskhan,Nidoqueen,-0.002106470149253732
Kangaskhan,Parasect,-0.00316525671641791
Kangaskhan,Poliwrath,-0.013411556716417913
Kangaskhan,Rhydon,-0.15538413731343284
Kangaskhan,Clefable,0.03661054925373134
Kangaskhan,Omastar,0.009260373134328358
Kangaskhan,empty,0.0
Kangaskhan,Arcanine,0.029947065671641796
Kangaskhan,Zapdos,-0.09003310895522389
Kangaskhan,Snorlax,-0.20235495074626866
Kangaskhan,Victreebel,-0.01637971343283582
Kangaskhan,Butterfree,0.00012278656716417958
Kangaskhan,Kabutops,0.03291667611940298
Jolteon,Eevee,4.6241413900167056e-05
Jolteon,Exeggutor,-0.12664239543826128
Jolteon,Ninetales,-0.0020367650823978956
Jolteon,Arbok,-0.002961717172199666
Jolteon,Rhyhorn,0.00034930692620014335
Jolteon,Primeape,-0.0010510412705994749
Jolteon,Ditto,-0.003099254979699068
Jolteon,Tangela,-0.0010479826844996417
Jolteon,Dewgong,-0.0014122206352997374
Jolteon,Pikachu,-0.02468591717219967
Jolteon,Hitmonchan,-0.0008047412705994743
Jolteon,Poliwag,9.10344877000239e-05
Jolteon,Vileplume,0.0006700001433006924
Jolteon,Cloyster,-0.003960546047289232
Jolteon,Scyther,0.0047211106759016
Jolteon,Aerodactyl,0.003705786720802482
Jolteon,Moltres,-0.0003081581561977576
Jolteon,Jynx,-0.08304064041079533
Jolteon,Dragonite,0.017418568951516614
Jolteon,Seaking,-0.0002044655122999761
Jolteon,Sandslash,-0.0005121998566993065
Jolteon,Vulpix,-0.0002044655122999761
Jolteon,Wigglytuff,-0.004412713709099594
Jolteon,Dodrio,0.014142807642703606
Jolteon,Gengar,-0.020073345354669245
Jolteon,Mr. Mime,-0.00038518614759971363
Jolteon,Magikarp,-0.0006478655122999762
Jolteon,Articuno,0.00864919061380463
Jolteon,Haunter,-0.0024854965368999284
Jolteon,Voltorb,-0.0003030655122999761
Jolteon,Starmie,-0.08652100580367807
Jolteon,Hypno,-0.011598958442799139
Jolteon,Gastly,-0.00035226551229997614
Jolteon,Marowak,-0.0027452792213995703
Jolteon,Venusaur,0.011600098686410315
Jolteon,Alakazam,-0.033257425029854314
Jolteon,Tentacruel,0.00016391745880104958
Jolteon,Weezing,-0.0034812206352997383
Jolteon,Clefable,-0.004551861762598516
Jolteon,Dratini,-0.0010001310245999523
Jolteon,Golbat,-0.0016137275614998806
Jolteon,Machoke,-0.00010596551229997612
Jolteon,Hitmonlee,0.00850793159780272
Jolteon,Pinsir,-0.0020376896106997842
Jolteon,Kangaskhan,-0.004672596393599236
Jolteon,Gyarados,-0.003766057726295675
Jolteon,Ponyta,4.1834487700023886e-05
Jolteon,Charizard,0.03165589347981849
Jolteon,Magnemite,-5.676551229997607e-05
Jolteon,Chansey,-0.15542300668736564
Jolteon,Blastoise,-0.01219297821829473
Jolteon,Muk,-0.004867986147599713
Jolteon,Golduck,-0.0017407412705994748
Jolteon,empty,0.0
Jolteon,Dugtrio,-0.004078599713398613
Jolteon,Parasect,-0.0004480688320993556
Jolteon,Snorlax,-0.10612782271315971
Jolteon,Kadabra,-0.0008553896106997847
Jolteon,Lickitung,-0.0024929620491999046
Jolteon,Flareon,0.001081827848101266
Jolteon,Lapras,0.05312485653212323
Jolteon,Porygon,0.000362527704800573
Jolteon,Venomoth,-0.004588765512299977
Jolteon,Electrode,-0.02510708254119895
Jolteon,Vaporeon,-0.0007618203486983538
Jolteon,Beedrill,0.0009476105326009061
Jolteon,Onix,-0.001201899856699309
Jolteon,Kingler,-0.00305275165989969
Jolteon,Psyduck,-0.0006478655122999762
Jolteon,Golem,-0.06109097289228564
Jolteon,Poliwrath,-0.003051665225698593
Jolteon,Cubone,-7.465512299976079e-06
Jolteon,Wartortle,-0.0005642965368999282
Jolteon,Nidoking,0.02113857026510628
Jolteon,Electabuzz,-0.008676017172199665
Jolteon,Farfetch'd,-0.00039715858609983283
Jolteon,Dragonair,-0.0014764516598996893
Jolteon,Machamp,-0.002993713279197513
Jolteon,Raticate,-0.0014615206352997369
Jolteon,Rapidash,0.003210651946501075
Jolteon,Magmar,-0.002045155122999761
Jolteon,Ivysaur,-9.409307379985694e-05
Jolteon,Raichu,-0.05534141010269883
Jolteon,Tauros,-0.11633771967996183
Jolteon,Fearow,-0.0020346310245999526
Jolteon,Charmeleon,-0.0006060310245999522
Jolteon,Persian,-0.003565737234296636
Jolteon,Charmander,-0.0009434655122999762
Jolteon,Pidgeot,-0.010709461762598519
Jolteon,Slowbro,-0.007175366109386185
Jolteon,Zapdos,-0.20530996090279433
Jolteon,Growlithe,0.0006522724385001194
Jolteon,Magneton,-0.00299157922139957
Jolteon,Nidoqueen,-0.0025529480534989255
Jolteon,Seadra,-0.0014122206352997374
Jolteon,Rhydon,0.0038944042990207736
Jolteon,Omastar,-0.0011271447336995463
Jolteon,Arcanine,0.009774463195605449
Jolteon,Geodude,-0.00035226551229997614
Jolteon,Kabutops,-0.0014407343443993328
Jolteon,Victreebel,-0.0078404893240984
Jolteon,Butterfree,-0.0016078722951994263
Gyarados,Eevee,-0.0006603490347490349
Gyarados,Exeggutor,-0.33136066756756755
Gyarados,Ninetales,-0.00857543552123552
Gyarados,Arbok,-0.0005138942084942088
Gyarados,Rhydon,-0.005049901158301176
Gyarados,Primeape,-0.0024443961389961394
Gyarados,Ditto,0.001099713513513514
Gyarados,Slowbro,-0.09502864980694979
Gyarados,Dewgong,0.0007868548262548261
Gyarados,Hitmonchan,-0.003163347104247104
Gyarados,Vileplume,0.00822256447876448
Gyarados,Poliwhirl,0.0007189509652509652
Gyarados,Cloyster,-0.024802313127413142
Gyarados,Scyther,0.0012674625482625471
Gyarados,Aerodactyl,0.0483650694980695
Gyarados,Moltres,0.05156572432432432
Gyarados,Jynx,-0.10572092586872586
Gyarados,Dragonite,0.1960231945945946
Gyarados,Sandslash,-0.0026121451737451734
Gyarados,Wigglytuff,-0.004611896138996139
Gyarados,Charmeleon,0.002777303861003861
Gyarados,Rhyhorn,0.0008468019305019305
Gyarados,Dodrio,0.004140576061776058
Gyarados,Squirtle,-0.0028771490347490347
Gyarados,Pinsir,-0.002256698069498069
Gyarados,Articuno,0.08007591776061776
Gyarados,Haunter,0.0016242548262548262
Gyarados,Wartortle,0.0035454548262548262
Gyarados,Starmie,-0.22685932084942087
Gyarados,Hypno,-0.0066834864864864845
Gyarados,Marowak,-0.0012527942084942084
Gyarados,Venusaur,0.08506452664092665
Gyarados,Alakazam,-0.061576371428571426
Gyarados,Tentacruel,-0.004553294208494209
Gyarados,Weezing,0.001613607722007721
Gyarados,Clefable,0.0018759212355212392
Gyarados,Dratini,0.00045270193050193057
Gyarados,Machoke,0.0006204509652509652
Gyarados,Pikachu,-0.004863576833976835
Gyarados,Pidgeotto,0.0007482019305019304
Gyarados,Gengar,-0.029668451737451786
Gyarados,Jolteon,-0.018639375289575304
Gyarados,Charizard,0.1740180772200772
Gyarados,Staryu,0.0001278509652509653
Gyarados,Chansey,-0.38979364092664087
Gyarados,Blastoise,-0.012851847876447884
Gyarados,Muk,-1.199227799227734e-05
Gyarados,Golduck,0.0016921586872586875
Gyarados,empty,0.0
Gyarados,Dugtrio,0.04577556370656371
Gyarados,Parasect,-0.003035596138996139
Gyarados,Snorlax,-0.20523629691119685
Gyarados,Kadabra,-0.0010743980694980693
Gyarados,Mr. Mime,-0.0013206980694980698
Gyarados,Lickitung,-0.0024830490347490346
Gyarados,Flareon,0.003867615444015443
Gyarados,Lapras,-0.10300627374517375
Gyarados,Porygon,-0.00343899806949807
Gyarados,Electrode,0.00492474054054054
Gyarados,Vaporeon,0.003994121235521236
Gyarados,Beedrill,-0.0033018451737451744
Gyarados,Onix,0.013107421235521236
Gyarados,Kingler,-0.0013313451737451741
Gyarados,Poliwrath,0.001196868339768338
Gyarados,Nidoking,0.025892667567567564
Gyarados,Electabuzz,0.025625087644787648
Gyarados,Farfetch'd,-0.00013849806949806944
Gyarados,Dragonair,0.00024495482625482663
Gyarados,Machamp,0.01174278957528958
Gyarados,Raticate,-0.0011929471042471038
Gyarados,Krabby,0.0004233509652509652
Gyarados,Rapidash,0.0146638722007722
Gyarados,Magmar,0.005219009652509653
Gyarados,Shellder,0.0009159509652509653
Gyarados,Meowth,-0.00011844903474903472
Gyarados,Raichu,-0.011059744015444021
Gyarados,Tauros,-0.4000173015444015
Gyarados,Fearow,0.00038345289575289563
Gyarados,Graveler,-0.0006111490347490347
Gyarados,Persian,-0.003457616216216215
Gyarados,Charmander,0.003643954826254826
Gyarados,Pidgeot,0.044946120463320464
Gyarados,Rattata,0.00032485096525096527
Gyarados,Hitmonlee,-0.00037943166023166085
Gyarados,Kangaskhan,-0.007489045173745173
Gyarados,Magneton,-0.0034295961389961393
Gyarados,Seadra,0.026848630888030887
Gyarados,Golem,-0.12644517181467183
Gyarados,Omastar,0.0059180115830115825
Gyarados,Arcanine,0.07983757451737451
Gyarados,Zapdos,-0.08986022818532816
Gyarados,Kabutops,0.013107421235521236
Gyarados,Victreebel,0.027315901158301157
Gyarados,Butterfree,-0.005409398069498069
Gyarados,Exeggcute,0.002403152895752896
Ponyta,Jolteon,0.056650199999999984
Ponyta,Growlithe,0.2494581
Ponyta,Starmie,-0.0560099
Ponyta,Vileplume,0.2437438
Ponyta,Chansey,-0.24886699999999995
Ponyta,Abra,0.2495567
Ponyta,Venusaur,0.1584236
Ponyta,Blastoise,0.18502459999999998
Ponyta,Horsea,0.2494581
Ponyta,Lickitung,0.2465517
Ponyta,Golem,0.2953695
Ponyta,Raichu,0.1829557
Ponyta,empty,0.0
Ponyta,Arcanine,0.2053202
Ponyta,Rapidash,0.4924631
Ponyta,Seaking,0.2495567
Staryu,Exeggutor,-0.4085299421052631
Staryu,Kadabra,0.04962667894736842
Staryu,Kabutops,0.04450347894736842
Staryu,Wartortle,0.05135077894736842
Staryu,Starmie,0.3782006263157895
Staryu,Hypno,0.032434578947368425
Staryu,Gastly,0.05204047894736842
Staryu,Blastoise,0.1981824947368421
Staryu,Primeape,0.04632617894736842
Staryu,Lapras,-0.1266295210526316
Staryu,Alakazam,-0.4375162210526316
Staryu,Tentacruel,0.04228677894736842
Staryu,Slowbro,0.012673036842105278
Staryu,Seel,0.2628622947368421
Staryu,Metapod,0.052335978947368425
Staryu,Pikachu,0.02460197894736842
Staryu,Tauros,-0.4458413210526316
Staryu,Psyduck,0.3675343526315789
Staryu,Seaking,0.05218827894736842
Staryu,Poliwag,0.05248377894736842
Staryu,Machamp,0.024799078947368425
Staryu,Goldeen,0.10501685789473685
Staryu,Kangaskhan,0.040316278947368424
Staryu,Gyarados,0.005636478947368424
Staryu,Oddish,0.05258227894736842
Staryu,Dewgong,0.10122375789473685
Staryu,Seadra,0.048592178947368427
Staryu,Horsea,0.36787915263157894
Staryu,Raticate,0.048542878947368424
Staryu,empty,0.0
Staryu,Nidoking,0.01095667894736842
Staryu,Squirtle,0.04878917894736842
Staryu,Exeggcute,0.05213897894736842
Staryu,Snorlax,-0.45569352105263156
Charizard,Eevee,-0.0004590791484397783
Charizard,Exeggutor,-0.36214538929717116
Charizard,Ninetales,-0.012263882123067945
Charizard,Arbok,0.00448491787693205
Charizard,Rhyhorn,-0.00020880936132983371
Charizard,Primeape,0.006526329367162438
Charizard,Omanyte,0.0006285906386701662
Charizard,Paras,0.0004847604257801108
Charizard,Tangela,-0.0020058280839895014
Charizard,Dewgong,-0.0014147280839895016
Charizard,Pikachu,0.09999606345873431
Charizard,Hitmonchan,0.008814040857392826
Charizard,Vileplume,0.012408133624963546
Charizard,Poliwhirl,4.533021289005544e-05
Charizard,Cloyster,-0.0626810242344707
Charizard,Scyther,0.01729896086322543
Charizard,Aerodactyl,0.013570995333916593
Charizard,Jigglypuff,0.0002798208515602216
Charizard,Moltres,-0.0008863340332458483
Charizard,Jynx,-0.10039754849810441
Charizard,Dragonite,0.109229708194809
Charizard,Sandslash,-0.0024806863808690583
Charizard,Vulpix,0.0004315906386701662
Charizard,Wigglytuff,-0.0026402957421988926
Charizard,Graveler,-0.00040987914843977836
Charizard,Dodrio,0.011033014056576258
Charizard,Bulbasaur,0.015685014902303878
Charizard,Golbat,-0.0010581187226596676
Charizard,Squirtle,0.014238673199183434
Charizard,Pinsir,-0.0018541582968795564
Charizard,Ditto,0.006833794050743657
Charizard,Magikarp,-0.0003034395742198892
Charizard,Articuno,0.004601680869058034
Charizard,Haunter,0.0023389740449110525
Charizard,Wartortle,0.0013438719160104987
Charizard,Starmie,-0.24389266465441822
Charizard,Hypno,-0.0041573382910469504
Charizard,Gastly,-7.83957421988912e-06
Charizard,Marowak,0.0017046063867016624
Charizard,Venusaur,0.15280971840186644
Charizard,Alakazam,-0.13756687261592304
Charizard,Tentacruel,-0.004512195742198892
Charizard,Weezing,-0.0017339468066491694
Charizard,Clefable,-0.015276777019539221
Charizard,Caterpie,0.0002384604257801108
Charizard,Golem,-0.09614406080489939
Charizard,Machoke,-5.31697871099446e-05
Charizard,Zapdos,-0.14210651271507727
Charizard,Pidgeotto,0.0011507417031204432
Charizard,Drowzee,0.0008709208515602216
Charizard,Gengar,0.01356797929425484
Charizard,Jolteon,0.032371984776902854
Charizard,Gyarados,0.05186754216972878
Charizard,Chansey,-0.40787837357830264
Charizard,Blastoise,0.17941071840186643
Charizard,Muk,0.010347073199183435
Charizard,Golduck,0.006711520005832604
Charizard,empty,0.0
Charizard,Dugtrio,-0.007140682123067948
Charizard,Parasect,-0.0031054072324292795
Charizard,Kabutops,0.0023705876640419937
Charizard,Kadabra,0.0019528136191309423
Charizard,Persian,-0.017993805949256345
Charizard,Lickitung,-0.0011152582968795566
Charizard,Flareon,-0.0013693425488480611
Charizard,Lapras,0.0939964094779819
Charizard,Porygon,0.003962666812481774
Charizard,Venomoth,-0.0010364072324292803
Charizard,Electrode,-0.014618424671916014
Charizard,Vaporeon,0.019504006824146977
Charizard,Beedrill,-0.0011289748906386714
Charizard,Onix,0.007619931496062991
Charizard,Mankey,0.0001931302128900554
Charizard,Kingler,0.009882061708953048
Charizard,Poliwrath,0.014061532779235927
Charizard,Cubone,4.533021289005544e-05
Charizard,Nidoking,0.05689611195683873
Charizard,Electabuzz,0.011893977456984544
Charizard,Farfetch'd,-0.00031921872265966753
Charizard,Gloom,0.0010108812773403325
Charizard,Dragonair,0.0009596740449110529
Charizard,Machamp,0.013870620443277928
Charizard,Raticate,-0.0023389187226596675
Charizard,Weedle,0.000916251064450277
Charizard,Krabby,0.0017911417031204432
Charizard,Rapidash,-0.0014126655293088368
Charizard,Magmar,-0.001517197871099446
Charizard,Ivysaur,0.0051803948964712744
Charizard,Meowth,-0.0007920697871099446
Charizard,Raichu,0.037067686001749776
Charizard,Tauros,-0.4421882689122193
Charizard,Fearow,0.0012788927675707203
Charizard,Charmeleon,8.28208515602217e-05
Charizard,Mr. Mime,0.001706513619130942
Charizard,Charmander,0.000275851064450277
Charizard,Pidgeot,0.05030665535141441
Charizard,Slowbro,-0.087478917847769
Charizard,Hitmonlee,0.03202445704286964
Charizard,Kangaskhan,-0.0058994353164187815
Charizard,Magneton,-0.0023328863808690582
Charizard,Nidoqueen,-0.0007604008457276166
Charizard,Seadra,0.0009183136191309417
Charizard,Rhydon,-0.0633258373869933
Charizard,Omastar,0.00045923447069116393
Charizard,Arcanine,-0.0257238361621464
Charizard,Snorlax,-0.1738252458151064
Charizard,Victreebel,0.005903881714785654
Charizard,Butterfree,0.012490954476523767
Charizard,Exeggcute,9.066042578011088e-05
Magnemite,Jolteon,-0.05049265714285716
Magnemite,Voltorb,0.5708866714285714
Magnemite,Magneton,0.7069951142857143
Magnemite,Electabuzz,0.27369458571428573
Magnemite,Ivysaur,0.14133004285714285
Magnemite,Electrode,0.6786699142857142
Magnemite,Beedrill,0.13472904285714285
Magnemite,Raichu,0.6472414142857142
Magnemite,Nidoking,0.10118224285714285
Magnemite,Pikachu,0.40054182857142856
Magnemite,Slowbro,-0.0023645571428571204
Magnemite,Graveler,0.14128074285714284
Chansey,Charizard,-0.12388420259349747
Chansey,Exeggutor,0.14275642076677317
Chansey,Ninetales,-0.017510129336590862
Chansey,Arbok,-0.0044260540124036836
Chansey,Rhyhorn,-0.0006138635031009209
Chansey,Kakuna,8.943459875963166e-05
Chansey,Primeape,-0.0045200213117835
Chansey,Ditto,-0.007527500432249575
Chansey,Tangela,-0.004254630802480736
Chansey,Dewgong,-0.003005759706822026
Chansey,Pikachu,-0.0268080251080624
Chansey,Hitmonchan,-0.00493149240744221
Chansey,Venomoth,-0.004733632700620185
Chansey,Vileplume,-0.004658755910543131
Chansey,Tauros,0.20562407425295998
Chansey,Cloyster,0.0004280881601202792
Chansey,Scyther,-0.010341127006201843
Chansey,Aerodactyl,-0.013991485247134
Chansey,Jigglypuff,-0.0006987654012403685
Chansey,Moltres,-0.01524121604961474
Chansey,Jynx,0.049625341815448226
Chansey,Dragonite,-0.08636504781056191
Chansey,Ekans,-0.00015233270062018413
Chansey,Sandslash,-0.004337479120466077
Chansey,Vulpix,-0.00034933270062018415
Chansey,Wigglytuff,-0.005090077222326631
Chansey,Dodrio,-0.015813325540311972
Chansey,Squirtle,-0.0035604981018605526
Chansey,Pinsir,-0.0029656251080623936
Chansey,Magikarp,-0.00041686350310092096
Chansey,Articuno,-0.02180422640481113
Chansey,Haunter,-0.0025442289043412893
Chansey,Voltorb,-0.00044793270062018416
Chansey,Starmie,0.07183261080623941
Chansey,Hypno,-0.013807223642172524
Chansey,Marowak,-0.00657446350310092
Chansey,Venusaur,-0.073722613117835
Chansey,Alakazam,-0.009223161774102632
Chansey,Tentacruel,-0.005082631234730316
Chansey,Weezing,-0.0049807924074422106
Chansey,Clefable,-0.008177491373801913
Chansey,Zapdos,0.008762987615109947
Chansey,Clefairy,0.00017886919751926333
Chansey,Pidgeotto,-0.0010883327006201843
Chansey,Drowzee,-0.00020163270062018414
Chansey,Gengar,-0.08728074628829169
Chansey,Jolteon,-0.05822482349182487
Chansey,Gyarados,-0.03637679517008081
Chansey,Ponyta,-0.00010303270062018415
Chansey,Gloom,-0.00036303080248073667
Chansey,Muk,-0.006324490509302763
Chansey,Koffing,-5.383270062018416e-05
Chansey,Golduck,-0.005303688611163314
Chansey,empty,0.0
Chansey,Dugtrio,-0.00891013925953768
Chansey,Parasect,-0.004641384814884421
Chansey,Kabutops,-0.007752230802480739
Chansey,Kadabra,-0.002441096203721105
Chansey,Mr. Mime,-0.0026873962037211054
Chansey,Lickitung,-0.0022267251080623947
Chansey,NidoranF,4.466729937981582e-05
Chansey,Onix,-0.005590982916744975
Chansey,Lapras,-0.06321148526592746
Chansey,Porygon,-0.004147925108062394
Chansey,Abra,-0.0001613981018605525
Chansey,Electrode,-0.012875713550084574
Chansey,Vaporeon,-0.011321460139071603
Chansey,Beedrill,-0.0008926179477541831
Chansey,Flareon,-0.007535806126667919
Chansey,Dragonair,0.0004929341665100547
Chansey,Kingler,-0.003996352114264236
Chansey,Poliwrath,-0.012162633132869765
Chansey,Nidoking,-0.034063548750234915
Chansey,Electabuzz,-0.01089209240744221
Chansey,Farfetch'd,-0.0014112289043412894
Chansey,Golem,-0.0060775964104491514
Chansey,Machamp,-0.02078495254651381
Chansey,Raticate,-0.0034309289043412887
Chansey,Rapidash,-0.0052816848148844195
Chansey,Slowpoke,0.00012956919751926335
Chansey,Magmar,-0.003869696203721105
Chansey,Meowth,-0.0009897327006201842
Chansey,Raichu,-0.05943294875023492
Chansey,Metapod,-0.00010766540124036832
Chansey,Blastoise,-0.05398122597256155
Chansey,Fearow,-0.0024183327006201847
Chansey,Persian,-0.004446812516444276
Chansey,Pidgeot,-0.022134377222326633
Chansey,Slowbro,0.012925264856230042
Chansey,Hitmonlee,-0.012517358240932157
Chansey,Kangaskhan,0.0003702854162751358
Chansey,Magneton,-0.006069025108062395
Chansey,Nidoqueen,-0.01198495780868258
Chansey,Weepinbell,-0.00025083270062018414
Chansey,Seadra,-0.002629890509302763
Chansey,Rhydon,-0.05476549588423229
Chansey,Omastar,-0.004443425108062394
Chansey,Arcanine,-0.03190024728434505
Chansey,Snorlax,0.04871305072354823
Chansey,Victreebel,-0.008431762901710205
Chansey,Butterfree,-0.004238979120466078
Diglett,Charmander,0.2488177
Diglett,Pidgeot,0.2244828
Diglett,Rattata,0.2493596
Diglett,Growlithe,0.4994581
Diglett,Lapras,0.0707389
Diglett,Dragonair,0.4954187
